O3 measurements at station level;;;;;;;;;;;;;;;;;;;;
O3: Percentile 93.2 concentrations and exceedance flag;;;;;;;;;;;;;;;;;;;;
statistic_value is the percentile 93.2 of the daily maximum 8-hourly mean recorded for a specific year;;;;;;count_type_by_city: count of station of the same type (traffic or background) within the same city. Note: one station_european_code can be counted several times if the same station shows several concentration statistics for the same year (distinct measurements recorded under different measurement_european_group_code);;;;;;;;;;;;;;
"above_TV? = 1 if round(statistic_value,0) > 120; round(statistic_value,0) means that statistic_value is rounded to an integer value";;;;;;in the case of a traffic station: assigned_population=(UA_city_pop*percentage_taffic_population/100)/count_type_by_city;;;;;;;;;;;;;;
above_TV? = 0 if round(statistic_value,0) <= 120;;;;;;in the case of a background station: assigned_population=(UA_city_pop*percentage_background_population/100)/count_type_by_city;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
station_european_code;type_of_station;station_type_of_area;component_caption;component_name;measurement_unit;measurement_european_group_code;statistics_year;statistic_shortname;statistic_value;statistics_percentage_valid;above_TV?;country_iso_code;country_name;city_name;city_code;UA_city_pop;percentage_traffic_population;percentage_background_population;count_type_by_city;assigned_population
ES1657A;Background;suburban;O3;Ozone (air);µg/m3;100;2007;P93.2;123,375;95,068;1;ES;Spain;Marbella;ES533C1;119025;5,3;94,7;1;112716,675
ES1657A;Background;suburban;O3;Ozone (air);µg/m3;100;2008;P93.2;119;92,623;0;ES;Spain;Marbella;ES533C1;119025;5,3;94,7;1;112716,675
ES1657A;Background;suburban;O3;Ozone (air);µg/m3;100;2009;P93.2;116,857;87,671;0;ES;Spain;Marbella;ES533C1;119025;5,3;94,7;1;112716,675
ES1657A;Background;suburban;O3;Ozone (air);µg/m3;100;2010;P93.2;106,875;93,425;0;ES;Spain;Marbella;ES533C1;119025;5,3;94,7;1;112716,675
ES1657A;Background;suburban;O3;Ozone (air);µg/m3;100;2011;P93.2;110,375;99,726;0;ES;Spain;Marbella;ES533C1;119025;5,3;94,7;1;112716,675
ES1666A;Background;urban;O3;Ozone (air);µg/m3;100;2004;P93.2;106,562;76,23;0;ES;Spain;Tarragona;ES525C1;127062;5,3;94,7;1;120327,714
ES1666A;Background;urban;O3;Ozone (air);µg/m3;100;2005;P93.2;116;88,493;0;ES;Spain;Tarragona;ES525C1;127062;5,3;94,7;1;120327,714
ES1666A;Background;urban;O3;Ozone (air);µg/m3;100;2006;P93.2;118;91,233;0;ES;Spain;Tarragona;ES525C1;127062;5,3;94,7;1;120327,714
ES1666A;Background;urban;O3;Ozone (air);µg/m3;100;2007;P93.2;109;98,356;0;ES;Spain;Tarragona;ES525C1;127062;5,3;94,7;1;120327,714
ES1666A;Background;urban;O3;Ozone (air);µg/m3;100;2008;P93.2;109,625;93,169;0;ES;Spain;Tarragona;ES525C1;127062;5,3;94,7;1;120327,714
ES1666A;Background;urban;O3;Ozone (air);µg/m3;100;2009;P93.2;110,25;94,795;0;ES;Spain;Tarragona;ES525C1;127062;5,3;94,7;1;120327,714
ES1666A;Background;urban;O3;Ozone (air);µg/m3;100;2010;P93.2;112,875;94,247;0;ES;Spain;Tarragona;ES525C1;127062;5,3;94,7;1;120327,714
ES1666A;Background;urban;O3;Ozone (air);µg/m3;100;2011;P93.2;112,5;81,096;0;ES;Spain;Tarragona;ES525C1;127062;5,3;94,7;1;120327,714
ES1666A;Background;urban;O3;Ozone (air);µg/m3;100;2012;P93.2;107,875;98,907;0;ES;Spain;Tarragona;ES525C1;127062;5,3;94,7;1;120327,714
ES1674A;Background;urban;O3;Ozone (air);µg/m3;100;2005;P93.2;115,125;100;0;ES;Spain;Vitoria/Gasteiz;ES012C1;224440;5,3;94,7;1;212544,68
ES1674A;Background;urban;O3;Ozone (air);µg/m3;100;2006;P93.2;117,25;96,438;0;ES;Spain;Vitoria/Gasteiz;ES012C1;224440;5,3;94,7;1;212544,68
ES1675A;Background;suburban;O3;Ozone (air);µg/m3;100;2004;P93.2;110,221;80,874;0;ES;Spain;Benidorm;ES054C1;64668;5,3;94,7;1;61240,596
ES1675A;Background;suburban;O3;Ozone (air);µg/m3;100;2005;P93.2;125,838;79,178;1;ES;Spain;Benidorm;ES054C1;64668;5,3;94,7;1;61240,596
ES1675A;Background;suburban;O3;Ozone (air);µg/m3;100;2006;P93.2;116,863;87,671;0;ES;Spain;Benidorm;ES054C1;64668;5,3;94,7;1;61240,596
ES1675A;Background;suburban;O3;Ozone (air);µg/m3;100;2007;P93.2;113,175;93,973;0;ES;Spain;Benidorm;ES054C1;64668;5,3;94,7;1;61240,596
ES1675A;Background;suburban;O3;Ozone (air);µg/m3;100;2008;P93.2;106,562;81,148;0;ES;Spain;Benidorm;ES054C1;64668;5,3;94,7;1;61240,596
ES1675A;Background;suburban;O3;Ozone (air);µg/m3;100;2009;P93.2;115,2;90,411;0;ES;Spain;Benidorm;ES054C1;64668;5,3;94,7;1;61240,596
ES1675A;Background;suburban;O3;Ozone (air);µg/m3;100;2010;P93.2;117,062;93,425;0;ES;Spain;Benidorm;ES054C1;64668;5,3;94,7;1;61240,596
ES1675A;Background;suburban;O3;Ozone (air);µg/m3;100;2011;P93.2;119;98,356;0;ES;Spain;Benidorm;ES054C1;64668;5,3;94,7;1;61240,596
ES1675A;Background;suburban;O3;Ozone (air);µg/m3;100;2012;P93.2;117,25;97,541;0;ES;Spain;Benidorm;ES054C1;64668;5,3;94,7;1;61240,596
ES1679A;Background;urban;O3;Ozone (air);µg/m3;100;2005;P93.2;101,375;81,096;0;ES;Spain;Barcelona;ES002C1;1597657;5,3;94,7;1;1512981,179
ES1679A;Background;urban;O3;Ozone (air);µg/m3;100;2006;P93.2;96,875;94,521;0;ES;Spain;Barcelona;ES002C1;1597657;5,3;94,7;1;1512981,179
ES1679A;Background;urban;O3;Ozone (air);µg/m3;100;2007;P93.2;100,375;95,068;0;ES;Spain;Barcelona;ES002C1;1597657;5,3;94,7;1;1512981,179
ES1679A;Background;urban;O3;Ozone (air);µg/m3;100;2008;P93.2;86,5;95,902;0;ES;Spain;Barcelona;ES002C1;1597657;5,3;94,7;2;756490,5895
ES1679A;Background;urban;O3;Ozone (air);µg/m3;100;2009;P93.2;99,375;97,534;0;ES;Spain;Barcelona;ES002C1;1597657;5,3;94,7;2;756490,5895
ES1679A;Background;urban;O3;Ozone (air);µg/m3;100;2010;P93.2;105,125;92,877;0;ES;Spain;Barcelona;ES002C1;1597657;5,3;94,7;2;756490,5895
ES1679A;Background;urban;O3;Ozone (air);µg/m3;100;2011;P93.2;105;91,233;0;ES;Spain;Barcelona;ES002C1;1597657;5,3;94,7;2;756490,5895
ES1679A;Background;urban;O3;Ozone (air);µg/m3;100;2012;P93.2;94,25;96,995;0;ES;Spain;Barcelona;ES002C1;1597657;5,3;94,7;3;504327,059666667
ES1684A;Background;urban;O3;Ozone (air);µg/m3;100;2005;P93.2;111,125;97,808;0;ES;Spain;Rubí;ES052C1;67766;5,3;94,7;1;64174,402
ES1684A;Background;urban;O3;Ozone (air);µg/m3;100;2006;P93.2;112,25;93,973;0;ES;Spain;Rubí;ES052C1;67766;5,3;94,7;1;64174,402
ES1684A;Background;urban;O3;Ozone (air);µg/m3;100;2007;P93.2;98,429;90,137;0;ES;Spain;Rubí;ES052C1;67766;5,3;94,7;1;64174,402
ES1684A;Background;urban;O3;Ozone (air);µg/m3;100;2008;P93.2;109,125;96,995;0;ES;Spain;Rubí;ES052C1;67766;5,3;94,7;1;64174,402
ES1684A;Background;urban;O3;Ozone (air);µg/m3;100;2009;P93.2;113,875;97,26;0;ES;Spain;Rubí;ES052C1;67766;5,3;94,7;1;64174,402
ES1684A;Background;urban;O3;Ozone (air);µg/m3;100;2010;P93.2;140,875;94,521;1;ES;Spain;Rubí;ES052C1;67766;5,3;94,7;1;64174,402
ES1684A;Background;urban;O3;Ozone (air);µg/m3;100;2011;P93.2;128;96,986;1;ES;Spain;Rubí;ES052C1;67766;5,3;94,7;1;64174,402
ES1684A;Background;urban;O3;Ozone (air);µg/m3;100;2012;P93.2;122,625;94,809;1;ES;Spain;Rubí;ES052C1;67766;5,3;94,7;1;64174,402
ES1696A;Background;urban;O3;Ozone (air);µg/m3;100;2005;P93.2;96,875;99,726;0;ES;Spain;San Sebastián/Donostia;ES510C1;186422;5,3;94,7;1;176541,634
ES1696A;Background;urban;O3;Ozone (air);µg/m3;100;2006;P93.2;89,875;98,63;0;ES;Spain;San Sebastián/Donostia;ES510C1;186422;5,3;94,7;1;176541,634
ES1696A;Background;urban;O3;Ozone (air);µg/m3;100;2007;P93.2;86,25;99,452;0;ES;Spain;San Sebastián/Donostia;ES510C1;186422;5,3;94,7;1;176541,634
ES1696A;Background;urban;O3;Ozone (air);µg/m3;100;2008;P93.2;87,143;97,814;0;ES;Spain;San Sebastián/Donostia;ES510C1;186422;5,3;94,7;1;176541,634
ES1696A;Background;urban;O3;Ozone (air);µg/m3;100;2009;P93.2;84,75;99,178;0;ES;Spain;San Sebastián/Donostia;ES510C1;186422;5,3;94,7;1;176541,634
ES1696A;Background;urban;O3;Ozone (air);µg/m3;100;2010;P93.2;85,5;100;0;ES;Spain;San Sebastián/Donostia;ES510C1;186422;5,3;94,7;1;176541,634
ES1697A;Traffic;urban;O3;Ozone (air);µg/m3;100;2004;P93.2;109,75;83,06;0;ES;Spain;San Sebastián/Donostia;ES510C1;186422;5,3;94,7;2;4940,183
ES1697A;Traffic;urban;O3;Ozone (air);µg/m3;100;2005;P93.2;109,875;100;0;ES;Spain;San Sebastián/Donostia;ES510C1;186422;5,3;94,7;2;4940,183
ES1697A;Traffic;urban;O3;Ozone (air);µg/m3;100;2006;P93.2;101,625;98,63;0;ES;Spain;San Sebastián/Donostia;ES510C1;186422;5,3;94,7;2;4940,183
ES1697A;Traffic;urban;O3;Ozone (air);µg/m3;100;2007;P93.2;99,125;99,178;0;ES;Spain;San Sebastián/Donostia;ES510C1;186422;5,3;94,7;2;4940,183
ES1697A;Traffic;urban;O3;Ozone (air);µg/m3;100;2008;P93.2;98;99,18;0;ES;Spain;San Sebastián/Donostia;ES510C1;186422;5,3;94,7;2;4940,183
ES1697A;Traffic;urban;O3;Ozone (air);µg/m3;100;2009;P93.2;95,625;98,356;0;ES;Spain;San Sebastián/Donostia;ES510C1;186422;5,3;94,7;2;4940,183
ES1697A;Traffic;urban;O3;Ozone (air);µg/m3;100;2010;P93.2;96,75;98,082;0;ES;Spain;San Sebastián/Donostia;ES510C1;186422;5,3;94,7;2;4940,183
ES1697A;Traffic;urban;O3;Ozone (air);µg/m3;100;2011;P93.2;96;93,699;0;ES;Spain;San Sebastián/Donostia;ES510C1;186422;5,3;94,7;2;4940,183
ES1697A;Traffic;urban;O3;Ozone (air);µg/m3;100;2012;P93.2;92,375;93,989;0;ES;Spain;San Sebastián/Donostia;ES510C1;186422;5,3;94,7;1;9880,366
ES1713A;Background;urban;O3;Ozone (air);µg/m3;100;2005;P93.2;101,25;99,452;0;ES;Spain;Bilbao;ES019C1;349558;5,3;94,7;1;331031,426
ES1713A;Background;urban;O3;Ozone (air);µg/m3;100;2006;P93.2;97,5;98,904;0;ES;Spain;Bilbao;ES019C1;349558;5,3;94,7;1;331031,426
ES1713A;Background;urban;O3;Ozone (air);µg/m3;100;2007;P93.2;92,5;98,904;0;ES;Spain;Bilbao;ES019C1;349558;5,3;94,7;1;331031,426
ES1713A;Background;urban;O3;Ozone (air);µg/m3;100;2008;P93.2;89,875;100;0;ES;Spain;Bilbao;ES019C1;349558;5,3;94,7;1;331031,426
ES1713A;Background;urban;O3;Ozone (air);µg/m3;100;2009;P93.2;87,875;98,63;0;ES;Spain;Bilbao;ES019C1;349558;5,3;94,7;1;331031,426
ES1713A;Background;urban;O3;Ozone (air);µg/m3;100;2010;P93.2;89;95,616;0;ES;Spain;Bilbao;ES019C1;349558;5,3;94,7;1;331031,426
ES1713A;Background;urban;O3;Ozone (air);µg/m3;100;2011;P93.2;88,5;96,438;0;ES;Spain;Bilbao;ES019C1;349558;5,3;94,7;1;331031,426
ES1713A;Background;urban;O3;Ozone (air);µg/m3;100;2012;P93.2;105,125;86,612;0;ES;Spain;Bilbao;ES019C1;349558;5,3;94,7;1;331031,426
ES1740A;Traffic;urban;O3;Ozone (air);µg/m3;100;2005;P93.2;96,286;77,808;0;ES;Spain;Pamplona/Iruña;ES014C1;209664;5,3;94,7;1;11112,192
ES1740A;Traffic;urban;O3;Ozone (air);µg/m3;100;2006;P93.2;96,965;78,082;0;ES;Spain;Pamplona/Iruña;ES014C1;209664;5,3;94,7;1;11112,192
ES1740A;Traffic;urban;O3;Ozone (air);µg/m3;100;2007;P93.2;96,324;90,137;0;ES;Spain;Pamplona/Iruña;ES014C1;209664;5,3;94,7;1;11112,192
ES1740A;Traffic;urban;O3;Ozone (air);µg/m3;100;2008;P93.2;91;97,541;0;ES;Spain;Pamplona/Iruña;ES014C1;209664;5,3;94,7;1;11112,192
ES1740A;Traffic;urban;O3;Ozone (air);µg/m3;100;2009;P93.2;92;98,082;0;ES;Spain;Pamplona/Iruña;ES014C1;209664;5,3;94,7;1;11112,192
ES1740A;Traffic;urban;O3;Ozone (air);µg/m3;100;2010;P93.2;90,161;96,164;0;ES;Spain;Pamplona/Iruña;ES014C1;209664;5,3;94,7;1;11112,192
ES1740A;Traffic;urban;O3;Ozone (air);µg/m3;100;2011;P93.2;92,5;94,521;0;ES;Spain;Pamplona/Iruña;ES014C1;209664;5,3;94,7;1;11112,192
ES1740A;Traffic;urban;O3;Ozone (air);µg/m3;100;2012;P93.2;89,125;98,087;0;ES;Spain;Pamplona/Iruña;ES014C1;209664;5,3;94,7;1;11112,192
ES1747A;Background;urban;O3;Ozone (air);µg/m3;100;2005;P93.2;121,2;84,11;1;ES;Spain;Pamplona/Iruña;ES014C1;209664;5,3;94,7;2;99275,904
ES1747A;Background;urban;O3;Ozone (air);µg/m3;100;2006;P93.2;124,925;91,233;1;ES;Spain;Pamplona/Iruña;ES014C1;209664;5,3;94,7;2;99275,904
ES1747A;Background;urban;O3;Ozone (air);µg/m3;100;2007;P93.2;105,915;95,616;0;ES;Spain;Pamplona/Iruña;ES014C1;209664;5,3;94,7;2;99275,904
ES1747A;Background;urban;O3;Ozone (air);µg/m3;100;2008;P93.2;93,25;94,809;0;ES;Spain;Pamplona/Iruña;ES014C1;209664;5,3;94,7;2;99275,904
ES1747A;Background;urban;O3;Ozone (air);µg/m3;100;2009;P93.2;110,333;99,726;0;ES;Spain;Pamplona/Iruña;ES014C1;209664;5,3;94,7;2;99275,904
ES1747A;Background;urban;O3;Ozone (air);µg/m3;100;2010;P93.2;111,45;99,178;0;ES;Spain;Pamplona/Iruña;ES014C1;209664;5,3;94,7;2;99275,904
ES1747A;Background;urban;O3;Ozone (air);µg/m3;100;2011;P93.2;96,25;99,178;0;ES;Spain;Pamplona/Iruña;ES014C1;209664;5,3;94,7;2;99275,904
ES1747A;Background;urban;O3;Ozone (air);µg/m3;100;2012;P93.2;85,875;100;0;ES;Spain;Pamplona/Iruña;ES014C1;209664;5,3;94,7;2;99275,904
ES1750A;Background;urban;O3;Ozone (air);µg/m3;100;2006;P93.2;115;96,164;0;ES;Spain;Málaga;ES006C1;560286;5,3;94,7;2;265295,421
ES1750A;Background;urban;O3;Ozone (air);µg/m3;100;2007;P93.2;109,25;96,712;0;ES;Spain;Málaga;ES006C1;560286;5,3;94,7;2;265295,421
ES1750A;Background;urban;O3;Ozone (air);µg/m3;100;2008;P93.2;108,5;95,082;0;ES;Spain;Málaga;ES006C1;560286;5,3;94,7;2;265295,421
ES1750A;Background;urban;O3;Ozone (air);µg/m3;100;2009;P93.2;104,625;94,521;0;ES;Spain;Málaga;ES006C1;560286;5,3;94,7;2;265295,421
ES1750A;Background;urban;O3;Ozone (air);µg/m3;100;2010;P93.2;114,857;99,452;0;ES;Spain;Málaga;ES006C1;560286;5,3;94,7;2;265295,421
ES1750A;Background;urban;O3;Ozone (air);µg/m3;100;2011;P93.2;110,125;100;0;ES;Spain;Málaga;ES006C1;560286;5,3;94,7;2;265295,421
ES1750A;Background;urban;O3;Ozone (air);µg/m3;100;2012;P93.2;109,375;97,541;0;ES;Spain;Málaga;ES006C1;560286;5,3;94,7;2;265295,421
ES1751A;Background;suburban;O3;Ozone (air);µg/m3;100;2005;P93.2;121,625;99,178;1;ES;Spain;Málaga;ES006C1;560286;5,3;94,7;1;530590,842
ES1751A;Background;suburban;O3;Ozone (air);µg/m3;100;2006;P93.2;122;95,616;1;ES;Spain;Málaga;ES006C1;560286;5,3;94,7;2;265295,421
ES1751A;Background;suburban;O3;Ozone (air);µg/m3;100;2007;P93.2;120;98,63;0;ES;Spain;Málaga;ES006C1;560286;5,3;94,7;2;265295,421
ES1751A;Background;suburban;O3;Ozone (air);µg/m3;100;2008;P93.2;119,75;91,803;0;ES;Spain;Málaga;ES006C1;560286;5,3;94,7;2;265295,421
ES1751A;Background;suburban;O3;Ozone (air);µg/m3;100;2009;P93.2;115,75;93,973;0;ES;Spain;Málaga;ES006C1;560286;5,3;94,7;2;265295,421
ES1751A;Background;suburban;O3;Ozone (air);µg/m3;100;2010;P93.2;118,625;96,712;0;ES;Spain;Málaga;ES006C1;560286;5,3;94,7;2;265295,421
ES1751A;Background;suburban;O3;Ozone (air);µg/m3;100;2011;P93.2;112,5;98,904;0;ES;Spain;Málaga;ES006C1;560286;5,3;94,7;2;265295,421
ES1751A;Background;suburban;O3;Ozone (air);µg/m3;100;2012;P93.2;117,625;89,344;0;ES;Spain;Málaga;ES006C1;560286;5,3;94,7;2;265295,421
ES1752A;Background;urban;O3;Ozone (air);µg/m3;100;2005;P93.2;150,375;99,452;1;ES;Spain;Torrejón de Ardoz;ES534C1;110514;5,3;94,7;1;104656,758
ES1752A;Background;urban;O3;Ozone (air);µg/m3;100;2006;P93.2;129,375;92,055;1;ES;Spain;Torrejón de Ardoz;ES534C1;110514;5,3;94,7;1;104656,758
ES1752A;Background;urban;O3;Ozone (air);µg/m3;100;2007;P93.2;123;97,534;1;ES;Spain;Torrejón de Ardoz;ES534C1;110514;5,3;94,7;1;104656,758
ES1752A;Background;urban;O3;Ozone (air);µg/m3;100;2008;P93.2;123,375;98,634;1;ES;Spain;Torrejón de Ardoz;ES534C1;110514;5,3;94,7;1;104656,758
ES1752A;Background;urban;O3;Ozone (air);µg/m3;100;2009;P93.2;125,25;91,507;1;ES;Spain;Torrejón de Ardoz;ES534C1;110514;5,3;94,7;1;104656,758
ES1752A;Background;urban;O3;Ozone (air);µg/m3;100;2010;P93.2;97,375;97,26;0;ES;Spain;Torrejón de Ardoz;ES534C1;110514;5,3;94,7;1;104656,758
ES1752A;Background;urban;O3;Ozone (air);µg/m3;100;2011;P93.2;119;97,26;0;ES;Spain;Torrejón de Ardoz;ES534C1;110514;5,3;94,7;1;104656,758
ES1752A;Background;urban;O3;Ozone (air);µg/m3;100;2012;P93.2;130,5;98,087;1;ES;Spain;Torrejón de Ardoz;ES534C1;110514;5,3;94,7;1;104656,758
ES1781A;Background;urban;O3;Ozone (air);µg/m3;100;2005;P93.2;120,875;98,082;1;ES;Spain;Jerez de la Frontera;ES508C1;199158;5,3;94,7;1;188602,626
ES1781A;Background;urban;O3;Ozone (air);µg/m3;100;2006;P93.2;132,875;94,521;1;ES;Spain;Jerez de la Frontera;ES508C1;199158;5,3;94,7;1;188602,626
ES1781A;Background;urban;O3;Ozone (air);µg/m3;100;2008;P93.2;113,75;98,361;0;ES;Spain;Jerez de la Frontera;ES508C1;199158;5,3;94,7;1;188602,626
ES1781A;Background;urban;O3;Ozone (air);µg/m3;100;2009;P93.2;110,875;98,356;0;ES;Spain;Jerez de la Frontera;ES508C1;199158;5,3;94,7;1;188602,626
ES1781A;Background;urban;O3;Ozone (air);µg/m3;100;2010;P93.2;105,625;97,26;0;ES;Spain;Jerez de la Frontera;ES508C1;199158;5,3;94,7;1;188602,626
ES1781A;Background;urban;O3;Ozone (air);µg/m3;100;2011;P93.2;113,625;89,589;0;ES;Spain;Jerez de la Frontera;ES508C1;199158;5,3;94,7;1;188602,626
ES1781A;Background;urban;O3;Ozone (air);µg/m3;100;2012;P93.2;109,625;93,443;0;ES;Spain;Jerez de la Frontera;ES508C1;199158;5,3;94,7;1;188602,626
ES1786A;Background;suburban;O3;Ozone (air);µg/m3;100;2006;P93.2;122,125;96,986;1;ES;Spain;Almería;ES514C1;183688;5,3;94,7;1;173952,536
ES1786A;Background;suburban;O3;Ozone (air);µg/m3;100;2007;P93.2;127,125;98,356;1;ES;Spain;Almería;ES514C1;183688;5,3;94,7;1;173952,536
ES1786A;Background;suburban;O3;Ozone (air);µg/m3;100;2008;P93.2;122,625;92,35;1;ES;Spain;Almería;ES514C1;183688;5,3;94,7;1;173952,536
ES1786A;Background;suburban;O3;Ozone (air);µg/m3;100;2009;P93.2;125,375;98,356;1;ES;Spain;Almería;ES514C1;183688;5,3;94,7;1;173952,536
ES1786A;Background;suburban;O3;Ozone (air);µg/m3;100;2010;P93.2;122;98,356;1;ES;Spain;Almería;ES514C1;183688;5,3;94,7;1;173952,536
ES1786A;Background;suburban;O3;Ozone (air);µg/m3;100;2011;P93.2;118,5;97,26;0;ES;Spain;Almería;ES514C1;183688;5,3;94,7;1;173952,536
ES1786A;Background;suburban;O3;Ozone (air);µg/m3;100;2012;P93.2;121;96,175;1;ES;Spain;Almería;ES514C1;183688;5,3;94,7;1;173952,536
ES1799A;Background;urban;O3;Ozone (air);µg/m3;100;2006;P93.2;121,5;97,808;1;ES;Spain;Córdoba;ES020C1;323013;5,3;94,7;2;152946,6555
ES1799A;Background;urban;O3;Ozone (air);µg/m3;100;2007;P93.2;118;91,233;0;ES;Spain;Córdoba;ES020C1;323013;5,3;94,7;2;152946,6555
ES1799A;Background;urban;O3;Ozone (air);µg/m3;100;2008;P93.2;122,5;95,082;1;ES;Spain;Córdoba;ES020C1;323013;5,3;94,7;2;152946,6555
ES1799A;Background;urban;O3;Ozone (air);µg/m3;100;2009;P93.2;115,333;97,534;0;ES;Spain;Córdoba;ES020C1;323013;5,3;94,7;2;152946,6555
ES1800A;Background;suburban;O3;Ozone (air);µg/m3;100;2006;P93.2;130,125;92,603;1;ES;Spain;Córdoba;ES020C1;323013;5,3;94,7;2;152946,6555
ES1800A;Background;suburban;O3;Ozone (air);µg/m3;100;2007;P93.2;123,143;98,082;1;ES;Spain;Córdoba;ES020C1;323013;5,3;94,7;2;152946,6555
ES1800A;Background;suburban;O3;Ozone (air);µg/m3;100;2008;P93.2;126,875;97,541;1;ES;Spain;Córdoba;ES020C1;323013;5,3;94,7;2;152946,6555
ES1800A;Background;suburban;O3;Ozone (air);µg/m3;100;2009;P93.2;126;96,164;1;ES;Spain;Córdoba;ES020C1;323013;5,3;94,7;2;152946,6555
ES1800A;Background;suburban;O3;Ozone (air);µg/m3;100;2010;P93.2;130,875;92,055;1;ES;Spain;Córdoba;ES020C1;323013;5,3;94,7;1;305893,311
ES1800A;Background;suburban;O3;Ozone (air);µg/m3;100;2011;P93.2;119;95,068;0;ES;Spain;Córdoba;ES020C1;323013;5,3;94,7;1;305893,311
ES1800A;Background;suburban;O3;Ozone (air);µg/m3;100;2012;P93.2;124,25;87,978;1;ES;Spain;Córdoba;ES020C1;323013;5,3;94,7;1;305893,311
ES1804A;Traffic;urban;O3;Ozone (air);µg/m3;100;2007;P93.2;104,75;98,356;0;ES;Spain;Getafe;ES518C1;152244;5,3;94,7;1;8068,932
ES1804A;Traffic;urban;O3;Ozone (air);µg/m3;100;2008;P93.2;108,375;99,727;0;ES;Spain;Getafe;ES518C1;152244;5,3;94,7;1;8068,932
ES1804A;Traffic;urban;O3;Ozone (air);µg/m3;100;2009;P93.2;94,125;99,452;0;ES;Spain;Getafe;ES518C1;152244;5,3;94,7;1;8068,932
ES1804A;Traffic;urban;O3;Ozone (air);µg/m3;100;2010;P93.2;112,25;99,452;0;ES;Spain;Getafe;ES518C1;152244;5,3;94,7;1;8068,932
ES1804A;Traffic;urban;O3;Ozone (air);µg/m3;100;2011;P93.2;107,25;97,534;0;ES;Spain;Getafe;ES518C1;152244;5,3;94,7;1;8068,932
ES1804A;Traffic;urban;O3;Ozone (air);µg/m3;100;2012;P93.2;109,75;99,454;0;ES;Spain;Getafe;ES518C1;152244;5,3;94,7;1;8068,932
ES1814A;Traffic;suburban;O3;Ozone (air);µg/m3;100;2006;P93.2;117,125;84,658;0;ES;Spain;Mollet del Vallès;ES075C1;51648;5,3;94,7;1;2737,344
ES1814A;Traffic;suburban;O3;Ozone (air);µg/m3;100;2007;P93.2;92,125;96,438;0;ES;Spain;Mollet del Vallès;ES075C1;51648;5,3;94,7;1;2737,344
ES1814A;Traffic;suburban;O3;Ozone (air);µg/m3;100;2008;P93.2;102,75;93,443;0;ES;Spain;Mollet del Vallès;ES075C1;51648;5,3;94,7;1;2737,344
ES1814A;Traffic;suburban;O3;Ozone (air);µg/m3;100;2009;P93.2;106,75;93,151;0;ES;Spain;Mollet del Vallès;ES075C1;51648;5,3;94,7;1;2737,344
ES1814A;Traffic;suburban;O3;Ozone (air);µg/m3;100;2010;P93.2;113,75;92,329;0;ES;Spain;Mollet del Vallès;ES075C1;51648;5,3;94,7;1;2737,344
ES1816A;Background;urban;O3;Ozone (air);µg/m3;100;2006;P93.2;115,875;90,137;0;ES;Spain;Mataró;ES530C1;115842;5,3;94,7;1;109702,374
ES1816A;Background;urban;O3;Ozone (air);µg/m3;100;2007;P93.2;111,375;98,356;0;ES;Spain;Mataró;ES530C1;115842;5,3;94,7;1;109702,374
ES1816A;Background;urban;O3;Ozone (air);µg/m3;100;2008;P93.2;108,125;96,175;0;ES;Spain;Mataró;ES530C1;115842;5,3;94,7;1;109702,374
ES1816A;Background;urban;O3;Ozone (air);µg/m3;100;2009;P93.2;98;94,521;0;ES;Spain;Mataró;ES530C1;115842;5,3;94,7;1;109702,374
ES1816A;Background;urban;O3;Ozone (air);µg/m3;100;2010;P93.2;120,875;90,685;1;ES;Spain;Mataró;ES530C1;115842;5,3;94,7;1;109702,374
ES1816A;Background;urban;O3;Ozone (air);µg/m3;100;2011;P93.2;118;98,356;0;ES;Spain;Mataró;ES530C1;115842;5,3;94,7;1;109702,374
ES1816A;Background;urban;O3;Ozone (air);µg/m3;100;2012;P93.2;110,375;99,454;0;ES;Spain;Mataró;ES530C1;115842;5,3;94,7;1;109702,374
ES1818A;Background;suburban;O3;Ozone (air);µg/m3;100;2007;P93.2;128,75;86,849;1;ES;Spain;Toledo;ES016C1;78010;5,3;94,7;1;73875,47
ES1818A;Background;suburban;O3;Ozone (air);µg/m3;100;2008;P93.2;117,875;93,989;0;ES;Spain;Toledo;ES016C1;78010;5,3;94,7;1;73875,47
ES1818A;Background;suburban;O3;Ozone (air);µg/m3;100;2009;P93.2;121,75;85,753;1;ES;Spain;Toledo;ES016C1;78010;5,3;94,7;1;73875,47
ES1818A;Background;suburban;O3;Ozone (air);µg/m3;100;2010;P93.2;128,625;95,068;1;ES;Spain;Toledo;ES016C1;78010;5,3;94,7;1;73875,47
ES1818A;Background;suburban;O3;Ozone (air);µg/m3;100;2011;P93.2;116,714;95,068;0;ES;Spain;Toledo;ES016C1;78010;5,3;94,7;1;73875,47
ES1818A;Background;suburban;O3;Ozone (air);µg/m3;100;2012;P93.2;123,25;93,989;1;ES;Spain;Toledo;ES016C1;78010;5,3;94,7;1;73875,47
ES1823A;Background;suburban;O3;Ozone (air);µg/m3;100;2006;P93.2;131,125;89,863;1;ES;Spain;Granada;ES501C1;238742;5,3;94,7;1;226088,674
